,avg_weeks,target,std_weeks,distance,prcp_from,wspd_from,prcp_to,wspd_to,tavg_from,tavg_to,year,month,day,weekday,week,number_of_days
6096,11.1428571429,9.48824381803,8.59235540632,1092.4099523149664,10.7,19.1,4.8,15.5,24.8,10.5,2012,5,19,5,20,15479
5272,12.4347826087,11.2649285925,9.64283100149,3125.8186221876726,0.0,10.8,0.0,5.4,17.4,21.6,2012,5,19,5,20,15479
6482,14.3928571429,10.8432124801,10.2282806408,3609.302980543453,0.0,7.6,0.0,10.4,27.3,17.3,2012,5,19,5,20,15479
1953,12.9615384615,10.3269941571,8.44028800092,1388.871587348477,0.0,10.4,0.0,15.2,19.6,25.0,2012,5,19,5,20,15479
1952,7.0,8.35012460739,4.472135955,2092.855649299586,0.0,10.4,0.0,25.9,19.6,26.2,2012,5,19,5,20,15479
8890,13.4230769231,11.210867539,9.78232314708,1768.376935293595,0.0,7.9,2.3,5.0,18.6,25.3,2012,5,19,5,20,15479
5273,10.5789473684,9.99867990621,8.75160803938,2231.3448134878636,0.0,25.9,0.0,7.9,26.2,18.6,2012,5,19,5,20,15479
7424,12.24,10.7284085021,9.99283076344,664.8419403440406,0.0,19.8,0.0,7.6,13.8,27.3,2012,5,19,5,20,15479
4553,15.84375,11.4059905361,11.2252864753,379.99144221706285,0.0,7.6,0.0,10.8,27.3,17.4,2012,5,19,5,20,15479
4551,11.2608695652,10.55479712,7.2061677579,2352.0330372197063,0.0,25.9,0.0,19.8,26.2,13.8,2012,5,19,5,20,15479
4554,16.625,12.7272914398,11.2127519571,3974.204435388782,0.0,10.4,0.0,10.8,17.3,17.4,2012,5,19,5,20,15479
5275,12.9090909091,10.5612839988,10.2255938978,1290.7817443101533,0.0,25.9,0.0,14.8,26.2,24.5,2012,5,19,5,20,15479
4550,11.28,10.4683478299,7.75413867987,1553.2513524704468,4.8,15.5,0.0,19.8,10.5,13.8,2012,5,19,5,20,15479
5274,11.0952380952,10.6804322036,8.93255149386,1768.376935293595,2.3,5.0,0.0,7.9,25.3,18.6,2012,5,19,5,20,15479
4552,11.5714285714,10.6374160288,10.2204277238,1385.4629645185505,4.8,15.5,0.0,10.8,10.5,17.4,2012,5,19,5,20,15479
5271,12.0434782609,10.710561708,10.7470006846,1174.5829287181548,0.0,25.9,0.0,5.4,26.2,21.6,2012,5,19,5,20,15479
5276,14.84,10.0589846071,12.0197060419,536.5409602455643,10.7,19.1,0.0,14.8,24.8,24.5,2012,5,19,5,20,15479
55,13.5384615385,11.985245165,10.8193558745,1290.7817443101533,3.6,18.7,0.0,12.2,25.8,26.2,2012,5,20,6,20,15480
6540,16.7647058824,11.8147225877,11.8987109654,650.7999347470229,9.1,5.2,0.0,10.4,22.6,25.1,2012,5,20,6,20,15480
6117,15.0333333333,12.0122091396,11.2080123229,2963.9779183721243,0.0,25.6,3.6,18.7,14.6,25.8,2012,5,20,6,20,15480
8214,11.4545454545,10.8708422559,8.35935331702,2509.263091667265,0.0,12.2,0.0,4.7,26.2,18.0,2012,5,20,6,20,15480
2450,10.5,11.601249851,6.49358657959,1009.7230229928946,0.0,13.0,0.0,9.7,13.8,29.1,2012,5,20,6,20,15480
7994,11.619047619,10.2134717492,9.24919558922,364.26621140416734,0.0,13.7,9.1,5.2,20.9,22.6,2012,5,20,6,20,15480
4682,9.36842105263,11.2693637331,6.36143350648,4118.396447609655,0.0,13.7,0.0,25.6,20.6,14.6,2012,5,20,6,20,15480
56,10.1428571429,10.8708422559,6.47522751944,1694.934467213398,0.0,9.7,0.0,12.2,29.1,26.2,2012,5,20,6,20,15480
4683,13.0833333333,10.8376370626,12.1401836053,1093.0584882782769,6.4,4.7,0.0,25.6,13.4,14.6,2012,5,20,6,20,15480
3014,12.12,10.5741904569,9.47505496906,804.7565558911061,0.0,13.7,0.0,9.9,20.6,23.1,2012,5,20,6,20,15480
6116,10.619047619,10.6436222767,7.35850657726,2313.1821871777165,0.0,6.8,3.6,18.7,31.6,25.8,2012,5,20,6,20,15480
2449,11.8695652174,11.567578361,8.40619007759,3125.8186221876726,9.1,5.2,0.0,10.8,22.6,17.1,2012,5,20,6,20,15480
2446,7.77777777778,10.9034665704,5.56835127733,968.4139471761521,0.0,13.0,0.0,6.8,13.8,31.6,2012,5,20,6,20,15480
6118,13.56,11.6881770767,9.87454640308,1391.0394932855,0.0,4.7,3.6,18.7,18.0,25.8,2012,5,20,6,20,15480
3655,11.7916666667,11.410102943,9.35753203559,1385.4629645185505,0.0,10.8,0.0,13.0,17.1,13.8,2012,5,20,6,20,15480
3654,12.652173913,10.6804322036,9.92979307508,1511.2132640938614,0.0,10.4,0.0,13.7,25.1,20.6,2012,5,20,6,20,15480
3653,11.3333333333,11.0436001858,8.99073597284,3941.0235676343978,0.0,10.8,0.0,13.7,17.1,20.6,2012,5,20,6,20,15480
59,7.16666666667,10.4060608467,7.48128979319,296.6953343179436,0.0,4.7,0.0,13.7,18.0,20.6,2012,5,20,6,20,15480
58,10.7916666667,12.5172331128,7.34242683886,1224.5071161271671,9.1,5.2,0.0,13.7,22.6,20.6,2012,5,20,6,20,15480
2447,11.1428571429,11.3852913697,9.483067617,1385.4629645185505,0.0,13.0,0.0,10.8,13.8,17.1,2012,5,20,6,20,15480
57,15.3571428571,13.12552399,11.7920697951,1177.0302356818831,3.6,18.7,0.0,13.7,25.8,20.6,2012,5,20,6,20,15480
7088,12.68,11.219987243,8.64927742647,1093.0584882782769,0.0,25.6,6.4,4.7,14.6,13.4,2012,5,20,6,20,15480
3656,9.10526315789,10.5677483926,5.82041175369,968.4139471761521,0.0,6.8,0.0,13.0,31.6,13.8,2012,5,20,6,20,15480
2448,11.9565217391,11.4142063017,8.44489227484,3941.0235676343978,0.0,13.7,0.0,10.8,20.6,17.1,2012,5,20,6,20,15480
6627,10.4545454545,13.5641413577,8.22729066512,1177.0302356818831,41.1,11.9,0.0,20.2,17.0,16.5,2012,5,21,0,21,15481
6982,11.76,11.238093946,8.53072876918,2431.752262455142,0.0,20.2,0.0,15.5,16.5,31.7,2012,5,21,0,21,15481
6626,11.8181818182,12.1359151667,9.15286249077,1154.4354791567973,41.1,11.9,0.0,20.2,17.0,16.5,2012,5,21,0,21,15481
868,16.7142857143,12.9142342336,11.3541167154,4151.777426513749,44.7,13.7,0.0,23.0,16.8,13.7,2012,5,21,0,21,15481
2781,10.4761904762,11.3001178582,7.2292395701,957.776642713542,2.3,4.1,0.0,11.4,22.6,21.4,2012,5,21,0,21,15481
6622,13.9230769231,11.0733610688,9.73621313211,2215.3690739508866,0.0,4.7,0.0,10.1,27.5,17.4,2012,5,21,0,21,15481
6623,11.96,11.3389280028,9.1627870578,1536.9095376097187,14.0,14.4,0.0,10.1,13.5,17.4,2012,5,21,0,21,15481
6624,8.11764705882,11.5255812265,5.26643087087,1198.955251895228,41.1,11.9,2.3,4.1,17.0,22.6,2012,5,21,0,21,15481
6625,10.2631578947,10.7519416314,8.28547661918,3434.6793173256915,0.0,23.0,2.3,4.1,13.7,22.6,2012,5,21,0,21,15481
7240,8.94444444444,11.7405184659,6.17844661823,450.14670855770964,0.5,5.7,6.4,14.4,14.4,18.0,2012,5,21,0,21,15481
866,7.625,11.9019321474,4.99165971062,1031.6020226928815,0.0,15.5,0.0,7.9,20.5,25.7,2012,5,21,0,21,15481
4896,11.0454545455,11.0436001858,7.79179832979,1521.7251135396325,44.7,13.7,0.0,9.8,16.8,25.1,2012,5,21,0,21,15481
867,11.6956521739,11.5562180675,8.00246997443,1553.2513524704468,0.0,15.5,0.0,23.0,20.5,13.7,2012,5,21,0,21,15481
6628,12.0,11.0082680593,9.8609378478,2431.752262455142,0.0,15.5,0.0,20.2,31.7,16.5,2012,5,21,0,21,15481
869,10.9047619048,11.6160220134,7.96809112589,2352.0330372197063,0.0,7.9,0.0,23.0,25.7,13.7,2012,5,21,0,21,15481
5296,11.8260869565,11.3303730531,8.40266285668,2509.263091667265,0.0,7.9,0.5,5.7,25.7,14.4,2012,5,21,0,21,15481
6629,8.66666666667,10.7693986302,5.65685424949,2313.1821871777165,0.0,7.6,0.0,20.2,33.6,16.5,2012,5,21,0,21,15481
2782,9.73684210526,11.2245304261,6.76463109993,1925.9405745518982,2.3,4.1,0.0,15.5,22.6,20.5,2012,5,21,0,21,15481
2783,10.9,11.2737883514,9.03152373925,1092.4099523149664,0.0,5.8,0.0,15.5,16.7,20.5,2012,5,21,0,21,15481
5297,12.4583333333,11.4707250437,11.4016748071,4193.040474037383,0.0,10.1,0.5,5.7,17.4,14.4,2012,5,21,0,21,15481
2784,15.0869565217,11.6306780869,13.5677191876,1459.0567901596264,2.3,4.1,0.0,5.8,22.6,16.7,2012,5,21,0,21,15481
6981,9.25,11.6846348615,7.24659629721,1093.0584882782769,0.0,23.0,14.0,14.4,13.7,13.5,2012,5,21,0,21,15481
5298,6.26666666667,12.8451185596,4.71269814539,296.6953343179436,41.1,11.9,0.5,5.7,17.0,14.4,2012,5,21,0,21,15481
6621,10.25,11.4707250437,7.63561599211,3941.0235676343978,41.1,11.9,0.0,10.1,17.0,17.4,2012,5,21,0,21,15481
6980,11.6818181818,11.5100719832,9.10461088647,2761.758288527489,0.0,20.2,14.0,14.4,16.5,13.5,2012,5,21,0,21,15481
1333,11.84,12.3136663413,8.77819267655,2802.168082731425,0.0,11.5,0.0,9.4,15.9,18.2,2012,5,22,1,21,15482
1335,13.4583333333,12.0358541568,10.4838557737,1983.2728516097663,0.0,9.7,0.0,9.4,26.9,18.2,2012,5,22,1,21,15482
794,10.5,11.1785927402,8.42614977318,2352.0330372197063,0.0,36.7,0.0,9.7,14.5,26.9,2012,5,22,1,21,15482
8392,8.64705882353,11.4386386479,5.90488332305,874.9324434757018,10.4,5.4,3.8,12.2,22.5,19.1,2012,5,22,1,21,15482
4400,13.75,11.9670501352,8.62650952974,3609.302980543453,0.0,21.2,4.1,8.3,33.2,17.7,2012,5,22,1,21,15482
6340,13.7619047619,10.7224785265,12.2796773651,959.3908039408326,246.4,11.2,0.0,7.3,25.3,21.0,2012,5,22,1,21,15482
4918,14.6,10.5612839988,10.8627804912,1757.111034421543,4.1,8.3,246.4,11.2,17.7,25.3,2012,5,22,1,21,15482
1340,12.0833333333,13.7951298072,10.5662163302,1177.0302356818831,3.8,12.2,0.0,11.5,19.1,15.9,2012,5,22,1,21,15482
7114,12.1304347826,10.4683478299,8.75579988468,2215.3690739508866,0.0,9.4,0.0,9.0,18.2,28.2,2012,5,22,1,21,15482
7113,13.9259259259,11.601249851,9.65929574565,1536.9095376097187,0.0,9.4,6.1,17.3,18.2,10.7,2012,5,22,1,21,15482
4399,15.84375,12.6633667205,11.7036233017,4151.777426513749,4.1,8.3,0.0,36.7,17.7,14.5,2012,5,22,1,21,15482
4398,12.5416666667,10.8038299298,10.83062954,664.8419403440406,0.0,21.2,0.0,36.7,33.2,14.5,2012,5,22,1,21,15482
6339,9.83333333333,11.9455957815,10.1763855828,976.059253098802,0.0,11.5,0.0,7.3,15.9,21.0,2012,5,22,1,21,15482
6571,10.5238095238,11.6846348615,8.93654881718,650.7999347470229,0.0,7.3,0.5,8.6,21.0,26.7,2012,5,22,1,21,15482
1339,10.0,12.1163278444,9.79795897113,536.5409602455643,0.0,21.2,0.0,11.5,21.8,15.9,2012,5,22,1,21,15482
6338,12.625,10.55479712,9.95123981788,1388.871587348477,0.5,8.6,4.1,7.6,26.7,19.5,2012,5,22,1,21,15482
6337,8.95,11.7301670476,6.66076493157,1088.3080558905829,0.0,11.5,4.1,7.6,15.9,19.5,2012,5,22,1,21,15482
8121,9.9,11.6086505581,6.79705818719,322.308613012642,3.8,12.2,13.7,7.9,19.1,16.1,2012,5,22,1,21,15482
793,10.7894736842,11.8474998066,9.78422169373,1031.6020226928815,0.0,18.7,0.0,9.7,24.4,26.9,2012,5,22,1,21,15482
8393,7.17647058824,10.7519416314,5.17488277787,804.7565558911061,0.0,13.3,3.8,12.2,17.8,19.1,2012,5,22,1,21,15482
8122,12.1176470588,11.3474438886,13.0809133518,450.14670855770964,4.1,7.6,13.7,7.9,19.5,16.1,2012,5,22,1,21,15482
1334,12.2272727273,11.8765147079,9.75378714328,3125.8186221876726,0.0,7.3,0.0,9.4,21.0,18.2,2012,5,22,1,21,15482
1337,9.72222222222,11.8474998066,7.30677007226,1154.4354791567973,3.8,12.2,0.0,11.5,19.1,15.9,2012,5,22,1,21,15482
1338,11.619047619,11.8213242786,9.2923419571,1088.3080558905829,4.1,7.6,0.0,11.5,19.5,15.9,2012,5,22,1,21,15482
1332,11.625,12.7494578092,9.27273938231,543.1729331167514,0.0,36.7,0.0,9.4,14.5,18.2,2012,5,22,1,21,15482
1336,14.7407407407,12.1106934723,10.9248925099,2963.9779183721243,0.0,36.7,0.0,11.5,14.5,15.9,2012,5,22,1,21,15482
7138,7.77777777778,11.2913825928,5.69370710992,1198.955251895228,2.3,7.6,0.0,3.7,20.9,21.9,2012,5,23,2,21,15483
7135,11.0,12.0211111887,8.0622577483,1088.3080558905829,0.0,11.2,0.0,5.8,19.1,21.5,2012,5,23,2,21,15483
7137,10.3913043478,11.9363249633,7.32206584383,1174.5829287181548,0.0,28.1,0.0,3.7,28.2,21.9,2012,5,23,2,21,15483
4886,14.3214285714,10.6498079399,9.93703723424,3609.302980543453,0.0,9.4,0.0,18.7,19.1,31.4,2012,5,23,2,21,15483
7136,11.6666666667,12.0329148721,9.05378453978,976.059253098802,0.0,11.2,0.0,3.7,19.1,21.9,2012,5,23,2,21,15483
8324,9.31578947368,12.3660637554,6.182885263,1391.0394932855,0.3,2.9,0.0,11.2,19.8,19.1,2012,5,23,2,21,15483
4887,8.95,10.1819946179,6.66076493157,1694.934467213398,0.0,28.1,0.0,18.7,28.2,31.4,2012,5,23,2,21,15483
8847,10.7272727273,10.9980489885,6.9156951803,959.3908039408326,0.0,3.7,2.8,12.6,21.9,25.4,2012,5,23,2,21,15483
8310,10.9090909091,11.5863597459,7.1972818342,1768.376935293595,2.8,12.6,2.3,7.6,25.4,20.9,2012,5,23,2,21,15483
8311,6.07142857143,13.5393875613,4.98404046339,296.6953343179436,0.3,2.9,2.3,7.6,19.8,20.9,2012,5,23,2,21,15483
8312,10.1904761905,10.6249412281,6.577378259,1757.111034421543,2.8,12.6,0.0,9.4,25.4,19.1,2012,5,23,2,21,15483
3795,12.7083333333,10.9088488996,9.10078432677,3941.0235676343978,0.0,13.0,2.3,7.6,18.8,20.9,2012,5,23,2,21,15483
8327,9.31578947368,11.1598960848,6.20082997652,2313.1821871777165,0.0,15.1,0.0,11.2,32.1,19.1,2012,5,23,2,21,15483
8325,11.8333333333,11.1123175924,7.6707613514,2761.758288527489,0.3,22.7,0.0,11.2,11.0,19.1,2012,5,23,2,21,15483
4885,16.4848484848,12.9105630203,12.1323977745,4151.777426513749,0.0,9.4,0.0,38.9,19.1,13.8,2012,5,23,2,21,15483
8326,9.95,12.3953571706,6.8631356958,536.5409602455643,20.6,23.8,0.0,11.2,23.2,19.1,2012,5,23,2,21,15483
1448,16.4242424242,13.4739899399,11.8559855744,3974.204435388782,11.7,15.8,0.0,15.1,18.0,18.4,2012,5,24,3,21,15484
1446,12.1851851852,12.87344785,8.16199936402,543.1729331167514,0.0,39.6,0.0,15.1,13.1,18.4,2012,5,24,3,21,15484
1452,13.2307692308,12.5971728823,9.55953008179,1391.0394932855,0.0,28.4,0.0,8.1,25.7,20.0,2012,5,24,3,21,15484
1451,10.6363636364,11.9301187154,6.72978775966,4341.235523813961,0.0,39.6,0.0,8.1,13.1,20.0,2012,5,24,3,21,15484
1449,11.7391304348,11.7057879324,8.10845457366,1093.0584882782769,0.0,39.6,0.0,11.9,13.1,12.0,2012,5,24,3,21,15484
7238,10.1,12.6166336755,7.07032344976,1391.0394932855,0.0,8.1,0.0,28.4,20.0,25.7,2012,5,24,3,21,15484
1450,15.7333333333,11.0585399914,10.8815989359,2761.758288527489,0.0,28.4,0.0,11.9,25.7,12.0,2012,5,24,3,21,15484
1447,10.2380952381,11.7336239082,6.68509358128,1385.4629645185505,0.0,19.1,0.0,15.1,13.0,18.4,2012,5,24,3,21,15484
1445,8.88235294118,10.9513573097,6.58485338619,2092.855649299586,22.1,11.2,0.0,33.8,22.0,28.6,2012,5,24,3,21,15484
1910,14.3703703704,11.9882604862,11.9071670342,3125.8186221876726,0.0,15.1,0.0,2.6,18.4,22.6,2012,5,24,3,21,15484
8406,9.73684210526,11.0385935365,7.10119008229,804.7565558911061,0.0,13.6,5.1,10.8,22.9,18.6,2012,5,24,3,21,15484
8446,15.7096774194,11.8377269856,9.98730376824,3609.302980543453,0.0,20.2,11.7,15.8,27.7,18.0,2012,5,24,3,21,15484
1444,12.625,11.7746140363,9.27273938231,2352.0330372197063,0.0,39.6,0.0,33.8,13.1,28.6,2012,5,24,3,21,15484
7237,11.3157894737,11.6632391115,9.49884572858,450.14670855770964,0.0,8.1,22.1,11.2,20.0,22.0,2012,5,24,3,21,15484
1909,9.59090909091,12.2933116971,6.50024974545,1071.232955569221,22.1,11.2,0.0,2.6,22.0,22.6,2012,5,24,3,21,15484
5946,9.73684210526,11.5100719832,6.71517440216,1092.4099523149664,65.5,12.6,0.0,19.1,16.6,13.0,2012,5,24,3,21,15484
5945,9.63157894737,11.8147225877,6.82487709548,1031.6020226928815,0.0,33.8,0.0,19.1,28.6,13.0,2012,5,24,3,21,15484
3232,11.4090909091,12.1988623633,8.2326822043,1154.4354791567973,0.0,28.4,5.1,10.8,25.7,18.6,2012,5,24,3,21,15484
1911,11.0,10.8926550865,9.52558880622,959.3908039408326,19.3,12.6,0.0,2.6,25.6,22.6,2012,5,24,3,21,15484
3380,9.78947368421,11.0485934305,6.66315697089,1198.955251895228,0.0,2.4,0.3,7.6,24.8,19.6,2012,5,25,4,21,15485
3381,10.1428571429,11.410102943,6.45202072444,3125.8186221876726,0.0,2.4,0.0,22.3,24.8,16.9,2012,5,25,4,21,15485
3382,13.0,10.9722536152,9.7168238981,4193.040474037383,0.0,8.4,0.0,22.3,19.3,16.9,2012,5,25,4,21,15485
3383,10.8695652174,11.5178427268,8.48155403763,1521.1963320926723,0.0,2.4,0.0,8.4,24.8,19.3,2012,5,25,4,21,15485
7463,12.7272727273,10.798135343,10.9726144741,2215.3690739508866,0.0,22.3,0.0,21.6,16.9,28.3,2012,5,25,4,21,15485
5642,13.3846153846,11.7439562102,9.504007252,379.99144221706285,0.0,22.3,0.0,37.4,16.9,23.1,2012,5,25,4,21,15485
215,10.9090909091,11.4059905361,7.40597629273,1088.3080558905829,0.0,16.2,0.0,9.4,22.8,23.7,2012,5,25,4,21,15485
3384,11.5714285714,10.5612839988,10.2204277238,322.308613012642,0.3,7.6,0.0,8.4,19.6,19.3,2012,5,25,4,21,15485
214,11.0434782609,11.1739361192,6.85882484547,1553.2513524704468,0.0,30.6,0.0,24.5,12.4,15.2,2012,5,25,4,21,15485
7950,10.45,10.8980686629,7.6259598188,1459.0567901596264,0.0,8.3,0.0,2.4,16.6,24.8,2012,5,25,4,21,15485
3386,9.63157894737,10.2056521329,7.06486239793,364.26621140416734,0.0,2.4,0.0,6.1,24.8,25.4,2012,5,25,4,21,15485
3387,11.3181818182,10.55479712,8.3858518245,959.3908039408326,0.0,2.4,0.0,9.7,24.8,26.8,2012,5,25,4,21,15485
7037,15.6333333333,11.0082680593,10.9465262427,1645.71739858322,0.0,24.5,0.0,11.2,15.2,14.7,2012,5,25,4,21,15485
212,11.2608695652,12.0122091396,7.25645412596,1290.7817443101533,0.0,16.2,0.0,29.9,22.8,28.9,2012,5,25,4,21,15485
213,11.7727272727,10.9408206955,9.20627021412,1425.6593718549848,0.0,16.2,0.0,24.5,22.8,15.2,2012,5,25,4,21,15485
4932,13.8275862069,12.4759404498,10.4028463327,4151.777426513749,2.3,10.4,0.0,30.6,19.1,12.4,2012,5,25,4,21,15485
5641,15.7586206897,11.1504769953,11.6209637307,664.8419403440406,0.0,30.6,0.0,37.4,12.4,23.1,2012,5,25,4,21,15485
3385,9.7619047619,11.5100719832,7.75825213502,976.059253098802,0.0,2.4,0.0,16.2,24.8,22.8,2012,5,25,4,21,15485
2129,11.0909090909,9.44161699558,9.48637665241,2313.1821871777165,0.0,18.0,0.0,16.9,20.6,23.5,2012,5,26,5,21,15486
7717,13.3461538462,10.3122511889,10.8404513105,2431.752262455142,0.0,25.9,0.0,18.0,17.5,20.6,2012,5,26,5,21,15486
7715,12.4545454545,9.42977583989,10.4367814448,976.059253098802,0.0,2.6,0.0,18.0,26.1,20.6,2012,5,26,5,21,15486
7716,8.8125,9.47669594364,7.78219120814,1088.3080558905829,0.0,10.8,0.0,18.0,24.2,20.6,2012,5,26,5,21,15486
7718,12.6956521739,9.51112724323,8.46616142818,2761.758288527489,0.0,13.0,0.0,18.0,15.4,20.6,2012,5,26,5,21,15486
2136,8.0,9.34471334222,5.88784057755,804.7565558911061,9.7,8.9,0.0,10.4,19.9,24.3,2012,5,26,5,21,15486
7308,9.1875,7.60450847428,8.76522484975,450.14670855770964,0.0,10.8,0.0,9.8,24.2,24.1,2012,5,26,5,21,15486
7307,12.2608695652,9.90900033391,10.0100739771,4193.040474037383,0.0,14.8,0.0,9.8,15.4,24.1,2012,5,26,5,21,15486
7306,14.2173913043,10.0589846071,12.3765045798,1521.1963320926723,0.0,2.6,0.0,9.8,26.1,24.1,2012,5,26,5,21,15486
2135,8.06666666667,8.98970825366,6.49688570082,874.9324434757018,0.0,10.1,0.0,10.4,25.6,24.3,2012,5,26,5,21,15486
6757,17.875,12.267551954,13.304740848,3974.204435388782,4.8,12.2,0.0,14.8,21.1,15.4,2012,5,26,5,21,15486
7305,9.16666666667,9.06343230951,6.29892614564,2509.263091667265,0.0,26.3,0.0,9.8,28.7,24.1,2012,5,26,5,21,15486
2130,17.1935483871,9.9633238567,12.245868296,2761.758288527489,0.0,18.0,0.0,13.0,20.6,15.4,2012,5,26,5,21,15486
7714,10.0526315789,9.62151305336,7.84908829957,1154.4354791567973,0.0,10.4,0.0,18.0,24.3,20.6,2012,5,26,5,21,15486
2134,8.95,10.7809465046,6.50080966617,1224.5071161271671,0.0,2.6,0.0,10.4,26.1,24.3,2012,5,26,5,21,15486
2133,11.7272727273,10.992918378,8.82734829505,1177.0302356818831,0.0,18.0,0.0,10.4,20.6,24.3,2012,5,26,5,21,15486
2132,9.71428571429,7.78513105166,11.7566908703,2092.855649299586,0.0,26.3,0.0,10.8,28.7,24.2,2012,5,26,5,21,15486
2131,12.0952380952,9.26858131216,10.8300727694,1088.3080558905829,0.0,18.0,0.0,10.8,20.6,24.2,2012,5,26,5,21,15486
7713,13.4230769231,10.2134717492,9.51702927146,650.7999347470229,0.0,10.5,0.0,2.6,27.4,26.1,2012,5,26,5,21,15486
7712,7.1875,8.6616764251,5.85626445213,1198.955251895228,0.0,10.4,0.0,2.6,24.3,26.1,2012,5,26,5,21,15486
6650,15.347826087,9.93635988211,12.7122299583,3941.0235676343978,1.5,7.9,0.0,13.0,23.6,16.3,2012,5,27,6,21,15487
7025,11.5217391304,9.54493437602,7.50072460268,1645.71739858322,0.0,15.8,0.0,13.3,16.5,13.7,2012,5,27,6,21,15487
4978,12.8260869565,9.46507611941,9.16838527428,1093.0584882782769,0.0,13.3,0.0,22.7,13.7,12.7,2012,5,27,6,21,15487
6017,11.9047619048,9.47669594364,10.4254724685,1031.6020226928815,0.0,24.5,0.0,15.8,28.1,16.5,2012,5,27,6,21,15487
6018,9.31578947368,8.56978711326,6.11057945587,2509.263091667265,0.0,24.5,0.3,7.3,28.1,20.9,2012,5,27,6,21,15487
6019,9.27777777778,9.47669594364,6.82388155503,2231.3448134878636,0.0,24.5,1.5,7.9,28.1,23.6,2012,5,27,6,21,15487
7451,14.1071428571,12.3758794399,9.48425317044,3974.204435388782,0.0,13.0,3.6,10.4,16.3,22.1,2012,5,27,6,21,15487
7450,14.0714285714,11.0436001858,10.889779685,379.99144221706285,0.0,13.0,0.0,9.7,16.3,21.6,2012,5,27,6,21,15487
3835,10.1176470588,8.30724971326,6.85458197979,322.308613012642,0.3,7.3,1.5,7.9,20.9,23.6,2012,5,27,6,21,15487
1430,10.85,9.8340163345,9.19539358363,2352.0330372197063,0.0,22.7,0.0,24.5,12.7,28.1,2012,5,27,6,21,15487
7130,12.0,9.31967973473,10.3466241634,1088.3080558905829,0.0,16.2,0.0,12.2,28.7,25.8,2012,5,27,6,21,15487
7131,9.65,10.6864971708,6.17529031919,1071.232955569221,0.0,9.6,0.0,12.2,26.2,25.8,2012,5,27,6,21,15487
7169,11.7391304348,9.41785902135,10.3932556423,976.059253098802,0.0,9.6,0.0,16.2,26.2,28.7,2012,5,27,6,21,15487
7170,8.10526315789,8.14891430897,5.63614068946,376.72429941923696,0.0,12.2,0.0,16.2,22.6,28.7,2012,5,27,6,21,15487
7171,10.2380952381,9.17564514329,6.60987716909,364.26621140416734,0.0,9.6,0.0,11.5,26.2,25.0,2012,5,27,6,21,15487
6020,10.8571428571,11.2957553399,7.83125605689,1224.5071161271671,0.0,9.6,1.5,7.9,26.2,23.6,2012,5,27,6,21,15487
7173,11.9230769231,9.3322385415,8.33269741163,959.3908039408326,0.0,9.6,0.5,7.9,26.2,26.8,2012,5,27,6,21,15487
7172,14.16,10.3848274968,11.6607604097,650.7999347470229,0.0,9.6,0.0,15.6,26.2,26.9,2012,5,27,6,21,15487
7614,13.6,10.5741904569,10.214368964,2215.3690739508866,0.0,9.7,0.0,11.2,18.2,27.8,2012,5,28,0,22,15488
3494,12.16,10.5997384695,9.33488082409,4118.396447609655,0.0,22.3,0.0,9.4,13.1,26.7,2012,5,28,0,22,15488
3495,14.4230769231,10.1091663545,11.1934733731,664.8419403440406,0.0,22.3,0.0,11.9,13.1,25.2,2012,5,28,0,22,15488
3498,14.3214285714,11.8829016174,9.61886099143,2963.9779183721243,0.0,22.3,0.0,22.7,13.1,29.6,2012,5,28,0,22,15488
8881,13.2307692308,11.1171304357,8.945647846,1768.376935293595,0.0,9.4,33.8,12.6,26.7,27.2,2012,5,28,0,22,15488
4767,13.5,10.1819946179,11.279068725,4118.396447609655,0.0,9.4,0.0,22.3,26.7,13.1,2012,5,28,0,22,15488
4768,15.5517241379,12.0151812131,11.2459078491,4151.777426513749,0.0,10.4,0.0,22.3,23.9,13.1,2012,5,28,0,22,15488
7227,10.2857142857,10.1977995918,8.36745395651,1521.1963320926723,0.0,8.7,0.0,14.3,20.5,25.8,2012,5,28,0,22,15488
7226,9.27777777778,9.34471334222,6.33204321225,450.14670855770964,0.0,8.7,0.0,13.7,20.5,26.7,2012,5,28,0,22,15488
7228,12.0833333333,10.3990098902,10.425373173,959.3908039408326,33.8,12.6,0.0,14.3,27.2,25.8,2012,5,28,0,22,15488
2660,12.5416666667,10.4409212216,8.86605233788,1425.6593718549848,0.0,22.7,0.0,18.0,29.6,17.0,2012,5,28,0,22,15488
3497,19.3157894737,13.146689372,13.6858681565,3974.204435388782,0.0,9.7,0.0,10.4,18.2,23.9,2012,5,28,0,22,15488
5306,10.6666666667,12.053393243,7.20305893152,1224.5071161271671,0.0,14.3,0.0,9.4,25.8,26.7,2012,5,28,0,22,15488
5305,10.9523809524,11.0385935365,8.38734874961,2231.3448134878636,9.4,20.5,0.0,9.4,28.6,26.7,2012,5,28,0,22,15488
2661,10.619047619,10.3048357686,7.49984126816,1645.71739858322,0.0,12.2,0.0,18.0,12.9,17.0,2012,5,28,0,22,15488
4769,12.3333333333,10.3848274968,8.60569410417,2352.0330372197063,9.4,20.5,0.0,22.3,28.6,13.1,2012,5,28,0,22,15488
2659,9.85,9.65339375712,6.57166965887,376.72429941923696,0.0,22.7,0.0,14.2,29.6,27.8,2012,5,28,0,22,15488
